FSM_ID FSMStates FSMInputs FSMOutputs FSMSize W_Time W_Memory SIS_Tr SIS_Size SIS_Cost TS_Size TS_Cost Algorithm
4 190 8 8 1520 40816 88.1445 7860843 1520 7208 13680 77032 MWA
5 190 8 8 1520 1283 80.0703 832306 1 1697 6081 36801 OWA
5 190 8 8 1520 38491 119.117 7862424 20520 118666 184680 1232154 CWA
5 190 8 8 1520 39076 90.0117 7862424 1710 8353 15390 88857 MWA
6 190 8 8 1520 1396 80.6055 832476 1 1690 6081 35834 OWA
6 190 8 8 1520 44787 121.453 7863915 22420 126666 201780 1319354 CWA
6 190 8 8 1520 40048 89.9961 7863915 1520 7016 13680 75304 MWA
7 190 8 8 1520 1261 80.457 832549 1 1593 6081 36057 OWA
7 190 8 8 1520 62517 127.785 7865436 25460 145458 229140 1512802 CWA
7 190 8 8 1520 43722 91.0469 7865436 1520 7096 13680 76024 MWA
8 190 8 8 1520 1648 79.9062 832739 1 1710 6081 36622 OWA
8 190 8 8 1520 50835 121.234 7866999 22040 126176 198360 1311904 CWA
8 190 8 8 1520 44784 89.5039 7866999 1520 7208 13680 77032 MWA
10 190 8 8 1520 1274 80.4688 832833 1 1614 6081 36142 OWA
10 190 8 8 1520 59782 125.082 7868526 24320 137542 218880 1432438 CWA
10 190 8 8 1520 43887 88.8984 7868526 1520 7112 13680 76168 MWA
11 190 8 8 1520 1716 80.9297 832942 1 1629 6081 36061 OWA
11 190 8 8 1520 47220 121.898 7870044 22610 128994 203490 1341826 CWA
11 190 8 8 1520 44856 90.4648 7870044 1520 7088 13680 75952 MWA
12 190 8 8 1520 1306 79.7617 833100 1 1678 6081 35982 OWA
12 190 8 8 1520 52670 122.605 7871550 23370 131476 210330 1370244 CWA
12 190 8 8 1520 41049 88.4258 7871550 1520 7056 13680 75664 MWA
13 190 8 8 1520 1332 80.082 833211 1 1631 6081 36063 OWA
13 190 8 8 1520 56675 126.137 7873068 24700 140830 222300 1465070 CWA
13 190 8 8 1520 41870 89.1094 7873068 1520 7088 13680 75952 MWA
14 190 8 8 1520 1232 81.0898 833361 1 1670 6081 36326 OWA
14 190 8 8 1520 38560 121.586 7874607 22230 126331 200070 1314819 CWA
14 190 8 8 1520 41724 90.1406 7874607 1710 8227 15390 87723 MWA
15 190 8 8 1520 1279 80.1406 833482 1 1261 4561 27013 OWA
15 190 8 8 1520 47312 121.277 7876116 22610 125787 203490 1312963 CWA
15 190 8 8 1520 40640 87.4062 7876116 1520 7064 13680 75736 MWA
16 190 8 8 1520 1305 80.0508 833561 1 1599 6081 36159 OWA
16 190 8 8 1520 45863 121.25 7877646 22610 127570 203490 1329010 CWA
16 190 8 8 1520 42032 87.7031 7877646 1520 7120 13680 76240 MWA
17 190 8 8 1520 1393 81.2969 833756 1 1905 7601 43585 OWA
17 190 8 8 1520 43734 121.676 7879176 21850 124010 196650 1290890 CWA
17 190 8 8 1520 40995 89.0625 7879176 1520 7120 13680 76240 MWA
19 190 8 8 1520 1239 80.2578 833838 1 1602 6081 36226 OWA
19 190 8 8 1520 44083 121.828 7880712 21850 124430 196650 1294670 CWA
19 190 8 8 1520 39129 89.4883 7880712 1520 7136 13680 76384 MWA
20 190 8 8 1520 1203 80 833930 1 1232 4561 27176 OWA
20 190 8 8 1520 49232 122.664 7882245 23560 133474 212040 1389746 CWA
20 190 8 8 1520 40671 90.0938 7882245 1520 7128 13680 76312 MWA
21 190 8 8 1520 1319 80.6367 834059 1 1839 7601 43279 OWA
21 190 8 8 1520 45305 120.926 7883757 22420 126352 201780 1316528 CWA
21 190 8 8 1520 41522 89.8086 7883757 1520 7072 13680 75808 MWA
22 190 8 8 1520 1293 80.957 834185 1 1646 6081 36174 OWA
22 190 8 8 1520 56134 126.734 7885284 25080 141858 225720 1477362 CWA
22 190 8 8 1520 39293 2507.46 7885284 1520 7112 13680 76168 MWA
23 190 8 8 1520 1262 2502.71 834333 1 1668 6081 35972 OWA
23 190 8 8 1520 58613 2512.2 7886790 25840 145412 232560 1515428 CWA
23 190 8 8 1520 38762 91.1641 7886790 1520 7056 13680 75664 MWA
24 190 8 8 1520 1421 80.043 834528 1 1715 6081 36595 OWA
24 190 8 8 1520 42742 121.469 7888350 22420 128240 201780 1333520 CWA
24 190 8 8 1520 40627 89.1797 7888350 1520 7200 13680 76960 MWA
25 190 8 8 1520 1336 80.7227 834621 1 1423 6081 34655 OWA
25 190 8 8 1520 51382 123.922 7889898 23750 134990 213750 1404910 CWA
25 190 8 8 1520 41801 91.6172 7889898 1520 7358 13680 78382 MWA
26 190 8 8 1520 1250 80.3945 834745 1 1644 6081 36236 OWA
26 190 8 8 1520 60299 127.086 7891431 25270 143583 227430 1494407 CWA
26 190 8 8 1520 42541 92.0273 7891431 1710 8209 15390 87561 MWA
27 190 8 8 1520 1406 79.668 834825 1 1980 7601 44780 OWA
27 190 8 8 1520 54487 121.949 7892931 23180 129210 208620 1348330 CWA
27 190 8 8 1520 40599 90.9727 7892931 1520 7040 13680 75520 MWA
28 190 8 8 1520 1379 79.7383 834947 1 1832 7601 43352 OWA
28 190 8 8 1520 50573 122.363 7894449 22800 129880 205200 1351320 CWA
28 190 8 8 1520 40291 90.1406 7894449 1520 7088 13680 75952 MWA
29 190 8 8 1520 1203 78.9961 835029 1 1222 4561 26926 OWA
29 190 8 8 1520 47494 120.863 7895952 22610 125359 203490 1309111 CWA
29 190 8 8 1520 41518 89.9492 7895952 1710 8119 15390 86751 MWA
30 190 8 8 1520 1300 79.7109 835160 1 1651 6081 36147 OWA
30 190 8 8 1520 52085 124.621 7897476 24320 138364 218880 1439836 CWA
30 190 8 8 1520 39912 91.3984 7897476 1520 7104 13680 76096 MWA
32 190 8 8 1520 1318 80.4336 835338 1 1698 6081 36450 OWA
32 190 8 8 1520 65764 129.652 7899024 25840 148076 232560 1539404 CWA
32 190 8 8 1520 40154 92.2422 7899024 1520 7168 13680 76672 MWA
33 190 8 8 1520 1360 81.2305 835454 1 2016 7601 45336 OWA
33 190 8 8 1520 59931 124.336 7900563 24320 138054 218880 1437046 CWA
33 190 8 8 1520 40984 90.4844 7900563 1520 7144 13680 76456 MWA
34 190 8 8 1520 1334 80.3047 835593 1 1469 6081 34477 OWA
34 190 8 8 1520 77997 135.074 7902090 27930 159563 251370 1659507 CWA
34 190 8 8 1520 39600 91.6523 7902090 1520 7112 13680 76168 MWA
35 190 8 8 1520 1221 79.7109 835742 1 1669 6081 35877 OWA
35 190 8 8 1520 53896 124.176 7903587 24130 134813 217170 1406357 CWA
35 190 8 8 1520 42857 90.1094 7903587 1520 7032 13680 75448 MWA
36 190 8 8 1520 1406 80.9922 835918 1 1696 6081 36096 OWA
36 190 8 8 1520 49366 122.328 7905102 22800 128240 205200 1336560 CWA
36 190 8 8 1520 44854 90.7148 7905102 1520 7080 13680 75880 MWA
37 190 8 8 1520 1229 80.6445 836001 1 1603 6081 36195 OWA
37 190 8 8 1520 69428 128.469 7906635 25650 145365 230850 1513485 CWA
37 190 8 8 1520 44842 91.5078 7906635 1520 7128 13680 76312 MWA
38 190 8 8 1520 1238 81.1758 836114 1 1633 6081 35937 OWA
38 190 8 8 1520 69089 131.867 7908141 26600 149700 239400 1560100 CWA
38 190 8 8 1520 43040 92.1172 7908141 1710 8128 15390 86832 MWA
39 190 8 8 1520 1231 80.4023 836175 1 1581 6081 36205 OWA
39 190 8 8 1520 64061 128.527 7909677 25460 144988 229140 1508572 CWA
39 190 8 8 1520 43263 92.1719 7909677 1710 8218 15390 87642 MWA
40 190 8 8 1520 1268 81.1953 836336 1 1491 6081 34435 OWA
40 190 8 8 1520 60189 125.992 7911198 24510 139313 220590 1449897 CWA
40 190 8 8 1520 43073 91.1445 7911198 1520 7096 13680 76024 MWA
41 190 8 8 1520 1330 80.9141 836516 1 1700 6081 36324 OWA
41 190 8 8 1520 64224 127.652 7912734 25460 145558 229140 1513702 CWA
41 190 8 8 1520 43496 92.6836 7912734 1900 9300 17100 98900 MWA
42 190 8 8 1520 1311 80.5469 836648 1 1272 4561 27096 OWA
42 190 8 8 1520 52490 123.625 7914252 23750 133930 213750 1395370 CWA
42 190 8 8 1520 42971 90.2188 7914252 1520 7088 13680 75952 MWA
43 190 8 8 1520 1297 79.9688 836712 1 1204 4561 27388 OWA
43 190 8 8 1520 54753 123.961 7915815 23180 131962 208620 1373098 CWA
43 190 8 8 1520 43643 91.0625 7915815 1520 7208 13680 77032 MWA
44 190 8 8 1520 1495 80.8086 836868 1 1676 6081 36172 OWA
44 190 8 8 1520 64010 130.836 7917339 26030 147686 234270 1537414 CWA
44 190 8 8 1520 41769 91.6758 7917339 1520 7104 13680 76096 MWA
45 190 8 8 1520 1342 79.75 836998 1 2030 7601 44830 OWA
45 190 8 8 1520 45755 120.824 7918839 22610 124860 203490 1304620 CWA
45 190 8 8 1520 42604 2513.35 7918839 1520 7040 13680 75520 MWA
46 190 8 8 1520 1324 2508.59 837142 1 1664 6081 36064 OWA
46 190 8 8 1520 46497 2518.11 7920354 22420 125900 201780 1312460 CWA
46 190 8 8 1520 41451 89.3359 7920354 1520 7080 13680 75880 MWA
47 190 8 8 1520 1345 81.5469 837285 1 1853 7601 43413 OWA
47 190 8 8 1520 74179 132.992 7921875 26600 151540 239400 1576660 CWA
47 190 8 8 1520 42317 92.2617 7921875 1520 7096 13680 76024 MWA
48 190 8 8 1520 1359 79.5547 837528 1 1763 6081 36035 OWA
48 190 8 8 1520 61431 123.977 7923378 24130 135827 217170 1415483 CWA
48 190 8 8 1520 44073 90.2461 7923378 1520 7048 13680 75592 MWA
49 190 8 8 1520 1419 80.1094 837750 1 1932 7601 43892 OWA
49 190 8 8 1520 51972 123.016 7924929 22990 130577 206910 1359113 CWA
49 190 8 8 1520 43369 90.6836 7924929 1520 7176 13680 76744 MWA
50 190 8 8 1520 1320 79.9727 837836 1 1606 6081 36390 OWA
50 190 8 8 1520 56243 124.09 7926480 23750 135495 213750 1409455 CWA
50 190 8 8 1520 41754 90.7031 7926480 1520 7176 13680 76744 MWA
51 190 8 8 1520 1414 80.1914 838038 1 1912 7601 43592 OWA
51 190 8 8 1520 56244 123.777 7928010 23560 133920 212040 1393760 CWA
51 190 8 8 1520 43602 89.8086 7928010 1520 7120 13680 76240 MWA
52 190 8 8 1520 1329 81.1328 838221 1 1703 6081 36071 OWA
52 190 8 8 1520 58417 126.594 7929522 25080 140248 225720 1462872 CWA
52 190 8 8 1520 40418 91.3086 7929522 1710 8146 15390 86994 MWA
53 190 8 8 1520 1213 79.9258 838451 1 1750 6081 36566 OWA
53 190 8 8 1520 59407 124.219 7931076 23940 136898 215460 1423602 CWA
53 190 8 8 1520 43270 90.2266 7931076 1520 7184 13680 76816 MWA
54 190 8 8 1520 1282 79.3516 838572 1 1641 6081 35881 OWA
54 190 8 8 1520 43809 119.672 7932576 21660 120650 194940 1259130 CWA
54 190 8 8 1520 41727 90.4102 7932576 1520 7040 13680 75520 MWA
55 190 8 8 1520 1227 80.1328 838690 1 1258 4561 26914 OWA
55 190 8 8 1520 55493 122.262 7934073 23940 133554 215460 1393506 CWA
55 190 8 8 1520 42584 89.4648 7934073 1520 7032 13680 75448 MWA
57 190 8 8 1520 1308 81.1719 838914 1 1744 6081 36336 OWA
57 190 8 8 1520 51365 122.422 7935606 22800 128960 205200 1343040 CWA
57 190 8 8 1520 42523 90.1953 7935606 1520 7128 13680 76312 MWA
58 190 8 8 1520 1306 79.1992 839035 1 1641 6081 36329 OWA
58 190 8 8 1520 57665 124.281 7937148 24320 138562 218880 1441618 CWA
58 190 8 8 1520 42205 91.207 7937148 1520 7152 13680 76528 MWA
59 190 8 8 1520 1273 80.0469 839175 1 1850 7601 43650 OWA
59 190 8 8 1520 52525 123.016 7938687 23370 132069 210330 1375581 CWA
59 190 8 8 1520 42446 90.1484 7938687 1520 7144 13680 76456 MWA
60 190 8 8 1520 1407 80.8906 839308 1 2223 9121 51871 OWA
60 190 8 8 1520 50426 123.648 7940175 23370 131688 210330 1372152 CWA
60 190 8 8 1520 42591 90.3359 7940175 1520 7008 13680 75232 MWA
61 190 8 8 1520 1328 79.7305 839383 1 1215 4561 27135 OWA
61 190 8 8 1520 57533 124.281 7941705 24320 138050 218880 1437010 CWA
61 190 8 8 1520 44556 90.6484 7941705 1520 7120 13680 76240 MWA
62 190 8 8 1520 1303 80.8477 839523 1 1850 7601 43210 OWA
62 190 8 8 1520 60359 128.254 7943211 25840 147312 232560 1532528 CWA
62 190 8 8 1520 39574 90.9219 7943211 1520 7056 13680 75664 MWA
63 190 8 8 1520 1262 80.8281 839653 1 1650 6081 36210 OWA
63 190 8 8 1520 44065 121.98 7944741 22800 128270 205200 1336830 CWA
63 190 8 8 1520 39246 89.6875 7944741 1520 7120 13680 76240 MWA
64 190 8 8 1520 1255 79.9219 839733 1 1600 6081 36704 OWA
64 190 8 8 1520 60103 128.527 7946322 25460 146428 229140 1521532 CWA
64 190 8 8 1520 40350 92.293 7946322 1520 7256 13680 77464 MWA
65 190 8 8 1520 1309 80.0586 839903 1 1690 6081 36282 OWA
65 190 8 8 1520 47971 124.285 7947855 23560 134234 212040 1396586 CWA
65 190 8 8 1520 40628 90.7852 7947855 1520 7128 13680 76312 MWA
66 190 8 8 1520 1249 80.4531 840025 1 1642 6081 36362 OWA
66 190 8 8 1520 45515 122.516 7949400 22420 127270 201780 1324790 CWA
66 190 8 8 1520 40841 91.0469 7949400 1710 8245 15390 87885 MWA
67 190 8 8 1520 1347 81.6992 840230 1 1915 7601 43395 OWA
67 190 8 8 1520 52854 125.734 7950915 24320 138360 218880 1439800 CWA
67 190 8 8 1520 39807 2524.12 7950915 1520 7080 13680 75880 MWA
68 190 8 8 1520 1270 2519.36 840347 1 1637 6081 36037 OWA
68 190 8 8 1520 44867 2528.84 7952430 22420 126470 201780 1317590 CWA
68 190 8 8 1520 45726 90.4805 7952430 1520 7080 13680 75880 MWA
69 190 8 8 1520 1509 80.9414 840526 1 1699 6081 36099 OWA
69 190 8 8 1520 55078 125.441 7953945 24510 138105 220590 1439025 CWA
69 190 8 8 1520 40873 92.0859 7953945 1710 8155 15390 87075 MWA
70 190 8 8 1520 1432 80.2969 840669 1 1663 6081 35999 OWA
70 190 8 8 1520 43175 120.629 7955454 21280 119986 191520 1250114 CWA
70 190 8 8 1520 44271 88.5625 7955454 1520 7064 13680 75736 MWA
71 190 8 8 1520 1313 81.293 840806 1 1657 6081 36377 OWA
71 190 8 8 1520 59825 125.641 7956999 24130 137415 217170 1429775 CWA
71 190 8 8 1520 41839 91.75 7956999 1520 7160 13680 76600 MWA
72 190 8 8 1520 1371 80.9141 840906 1 1620 6081 36468 OWA
72 190 8 8 1520 41918 122.141 7958556 22420 126602 201780 1318778 CWA
72 190 8 8 1520 39371 89.7188 7958556 1520 7192 13680 76888 MWA
73 190 8 8 1520 1312 81.4375 841079 1 1883 7601 43603 OWA
73 190 8 8 1520 43294 122.75 7960089 22420 127748 201780 1329092 CWA
73 190 8 8 1520 39686 91.6797 7960089 1520 7128 13680 76312 MWA
74 190 8 8 1520 1277 81.4453 841260 1 1511 6081 34487 OWA
74 190 8 8 1520 58451 125.359 7961613 24130 136336 217170 1420064 CWA
74 190 8 8 1520 43250 91.543 7961613 1710 8182 15390 87318 MWA
75 190 8 8 1520 1381 81.5234 841416 1 1866 7601 43626 OWA
75 190 8 8 1520 49222 123.137 7963149 22800 127750 205200 1332150 CWA
75 190 8 8 1520 40742 90.9219 7963149 1710 8218 15390 87642 MWA
76 190 8 8 1520 1356 80.8984 841515 1 1619 6081 36499 OWA
76 190 8 8 1520 47737 123.172 7964709 22610 129330 203490 1344850 CWA
76 190 8 8 1520 41077 90.2422 7964709 1520 7200 13680 76960 MWA
77 190 8 8 1520 1343 79.8203 841583 1 1588 6081 36212 OWA
77 190 8 8 1520 47823 122.527 7966245 23180 131814 208620 1371766 CWA
77 190 8 8 1520 43729 89.2266 7966245 1520 7136 13680 76384 MWA
78 190 8 8 1520 1323 81.0547 841728 1 1665 6081 36033 OWA
78 190 8 8 1520 46846 122.008 7967757 22420 125212 201780 1306268 CWA
78 190 8 8 1520 41526 91.6719 7967757 1520 7072 13680 75808 MWA
79 190 8 8 1520 1336 81.6875 841886 1 2058 7601 45778 OWA
79 190 8 8 1520 51910 125.254 7969326 23370 134439 210330 1396911 CWA
79 190 8 8 1520 41001 91.0508 7969326 1520 7224 13680 77176 MWA
80 190 8 8 1520 1331 81.3203 842001 1 1635 6081 36451 OWA
80 190 8 8 1520 63851 132.668 7970880 26220 150144 235980 1561056 CWA
80 190 8 8 1520 41269 92.2109 7970880 1520 7184 13680 76816 MWA
81 190 8 8 1520 1319 82.4023 842152 1 1671 6081 36327 OWA
81 190 8 8 1520 48072 122.938 7972419 22610 129067 203490 1342483 CWA
81 190 8 8 1520 43842 89.168 7972419 1520 7144 13680 76456 MWA
82 190 8 8 1520 1300 81.2188 842243 1 1611 6081 36267 OWA
82 190 8 8 1520 62062 127.855 7973958 25460 144742 229140 1506358 CWA
82 190 8 8 1520 41193 91.3711 7973958 1520 7144 13680 76456 MWA
83 190 8 8 1520 1264 81.0547 842410 1 1687 6081 36151 OWA
83 190 8 8 1520 52581 124.348 7975479 24130 135829 217170 1415501 CWA
83 190 8 8 1520 40181 91.4727 7975479 1520 7096 13680 76024 MWA
84 190 8 8 1520 1318 81.1445 842482 1 1212 4561 26988 OWA
84 190 8 8 1520 46322 122.027 7976991 22420 126542 201780 1318238 CWA
84 190 8 8 1520 39897 90.9297 7976991 1520 7072 13680 75808 MWA
85 190 8 8 1520 1351 81.1836 842620 1 1658 6081 36538 OWA
85 190 8 8 1520 53756 125.496 7978551 23940 136580 215460 1420740 CWA
85 190 8 8 1520 39891 92.4727 7978551 1520 7200 13680 76960 MWA
86 190 8 8 1520 1263 81.7305 842697 1 1597 6081 36125 OWA
86 190 8 8 1520 48845 122.527 7980078 22800 130430 205200 1356270 CWA
86 190 8 8 1520 39858 90.918 7980078 1520 7112 13680 76168 MWA
88 190 8 8 1520 1401 82.457 842834 1 1657 6081 36153 OWA
88 190 8 8 1520 49928 124.871 7981602 23370 132214 210330 1376886 CWA
88 190 8 8 1520 40752 90.6914 7981602 1520 7104 13680 76096 MWA
89 190 8 8 1520 1305 81.8516 842929 1 1615 6081 36015 OWA
89 190 8 8 1520 42541 120.812 7983117 21850 123245 196650 1284005 CWA
89 190 8 8 1520 40055 2539.52 7983117 1520 7080 13680 75880 MWA
90 190 8 8 1520 1308 80.5078 843096 1 1877 7601 43637 OWA
90 190 8 8 1520 41662 122.266 7984653 22420 126536 201780 1318184 CWA
90 190 8 8 1520 40048 2537.51 7984653 1520 7136 13680 76384 MWA
91 190 8 8 1520 1288 80.8086 843290 1 1714 6081 36082 OWA
91 190 8 8 1520 45868 123.023 7986165 22610 127236 203490 1326004 CWA
91 190 8 8 1520 40036 88.6406 7986165 1520 7072 13680 75808 MWA
92 190 8 8 1520 1234 81.3281 843431 1 1661 6081 36285 OWA
92 190 8 8 1520 45931 122.297 7987701 22230 126404 200070 1315476 CWA
92 190 8 8 1520 40880 89.0625 7987701 1520 7136 13680 76384 MWA
93 190 8 8 1520 1224 81.457 843555 1 1644 6081 36268 OWA
93 190 8 8 1520 56903 126.656 7989237 24510 139958 220590 1455702 CWA
93 190 8 8 1520 41317 91.332 7989237 1520 7136 13680 76384 MWA
94 190 8 8 1520 1299 81.5977 843617 1 1582 6081 36046 OWA
94 190 8 8 1520 59771 124.562 7990758 24320 137286 218880 1430134 CWA
94 190 8 8 1520 45350 89.8047 7990758 1520 7096 13680 76024 MWA
95 190 8 8 1520 1349 82.418 843711 1 1614 6081 36718 OWA
95 190 8 8 1520 56253 124.16 7992339 22990 133117 206910 1381973 CWA
95 190 8 8 1520 44139 89.4297 7992339 1520 7256 13680 77464 MWA
96 190 8 8 1520 1326 81.2305 843871 1 1680 6081 36112 OWA
96 190 8 8 1520 56250 124.5 7993857 23750 134310 213750 1398790 CWA
96 190 8 8 1520 41331 89.4922 7993857 1520 7088 13680 75952 MWA
97 190 8 8 1520 1273 81.832 843966 1 1615 6081 36015 OWA
97 190 8 8 1520 52098 123.766 7995372 23370 132795 210330 1382115 CWA
97 190 8 8 1520 41156 89.1172 7995372 1520 7080 13680 75880 MWA
98 190 8 8 1520 1282 80.9375 844051 1 1605 6081 36389 OWA
98 190 8 8 1520 53166 125.109 7996923 23750 135685 213750 1411165 CWA
98 190 8 8 1520 40084 92.0781 7996923 1710 8263 15390 88047 MWA
99 190 8 8 1520 1235 81.1602 844213 1 1682 6081 36338 OWA
99 190 8 8 1520 49551 124.098 7998462 23180 131936 208620 1372864 CWA
99 190 8 8 1520 42876 91.4258 7998462 1520 7144 13680 76456 MWA
0 195 6 6 1170 1054 77.5508 844299 1 1646 4681 30302 OWA
0 195 6 6 1170 50648 125.008 8000289 29835 186192 208845 1482354 CWA
0 195 6 6 1170 42979 89.4883 8000289 1170 6189 8190 50343 MWA
1 195 6 6 1170 1116 78.8594 844447 1 1708 4681 29740 OWA
1 195 6 6 1170 45816 124.453 8002038 29835 180459 208845 1442223 CWA
1 195 6 6 1170 43427 90.3789 8002038 1170 5838 8190 47886 MWA
2 195 6 6 1170 1013 79.0703 844582 1 2085 5851 37245 OWA
2 195 6 6 1170 45358 124.168 8003799 29640 180289 207480 1439863 CWA
2 195 6 6 1170 46238 91.0195 8003799 1365 7034 9555 57428 MWA
3 195 6 6 1170 991 79.3164 844668 1 1646 4681 29678 OWA
3 195 6 6 1170 41414 123.285 8005548 28470 172283 199290 1376801 CWA
3 195 6 6 1170 43834 88.8711 8005548 1365 7006 9555 57232 MWA
4 195 6 6 1170 996 79.543 844816 1 1708 4681 30532 OWA
4 195 6 6 1170 41892 123.695 8007396 28080 175674 196560 1398198 CWA
4 195 6 6 1170 44139 89.9219 8007396 1365 7237 9555 58849 MWA
5 195 6 6 1170 971 79 844978 1 1722 4681 29946 OWA
5 195 6 6 1170 39542 121.922 8009169 27885 169338 195195 1352676 CWA
5 195 6 6 1170 42612 90.6211 8009169 1170 5886 8190 48222 MWA
6 195 6 6 1170 1042 79.3281 845085 1 1667 4681 30299 OWA
6 195 6 6 1170 48311 124.953 8010993 30225 187255 211575 1492135 CWA
6 195 6 6 1170 43677 90.5391 8010993 1170 5988 8190 48936 MWA
7 195 6 6 1170 977 80.8086 845275 1 1750 4681 29806 OWA
7 195 6 6 1170 46078 124.996 8012745 29640 180613 207480 1442131 CWA
7 195 6 6 1170 43386 90.4688 8012745 1365 7013 9555 57281 MWA
8 195 6 6 1170 1001 81.9609 845456 1 1741 4681 30037 OWA
8 195 6 6 1170 49224 127.516 8014527 30420 186849 212940 1490463 CWA
8 195 6 6 1170 43280 90.2695 8014527 1170 5904 8190 48348 MWA
9 195 6 6 1170 1045 80.3828 845671 1 2360 7021 43454 OWA
9 195 6 6 1170 42400 123.656 8016294 29250 178635 204750 1425945 CWA
9 195 6 6 1170 42839 90.6367 8016294 1365 7048 9555 57526 MWA
10 195 6 6 1170 966 80.3477 845855 1 1744 4681 29896 OWA
10 195 6 6 1170 44582 124.27 8018058 28860 178089 202020 1419783 CWA
10 195 6 6 1170 42833 90.4062 8018058 1170 5868 8190 48096 MWA
11 195 6 6 1170 1017 79.2812 846073 1 1778 4681 30650 OWA
11 195 6 6 1170 51835 126.977 8019912 30810 194364 215670 1545408 CWA
11 195 6 6 1170 42376 91.5938 8019912 1365 7251 9555 58947 MWA
12 195 6 6 1170 964 79.3242 846197 1 1684 4681 30508 OWA
12 195 6 6 1170 53199 127.102 8021760 31200 195280 218400 1554160 CWA
12 195 6 6 1170 42890 91.9023 8021760 1170 6036 8190 49272 MWA
13 195 6 6 1170 1015 79.0742 846328 1 2081 5851 37211 OWA
13 195 6 6 1170 43076 124.613 8023518 28860 175843 202020 1404061 CWA
13 195 6 6 1170 43708 91.0469 8023518 1365 7027 9555 57379 MWA
14 195 6 6 1170 1085 79.4258 846498 1 1730 4681 29954 OWA
14 195 6 6 1170 42114 124.145 8025291 28860 175998 202020 1405146 CWA
14 195 6 6 1170 44434 88.3984 8025291 1170 5886 8190 48222 MWA
15 195 6 6 1170 1001 79.875 846629 1 2081 5851 38141 OWA
15 195 6 6 1170 45376 124.766 8027142 28665 179619 200655 1429323 CWA
15 195 6 6 1170 44139 88.9141 8027142 1365 7244 9555 58898 MWA
16 195 6 6 1170 1021 79.5156 846791 1 2112 5851 37482 OWA
16 195 6 6 1170 46037 124.871 8028924 29640 181743 207480 1450041 CWA
16 195 6 6 1170 45191 89.1602 8028924 1365 7083 9555 57771 MWA
17 195 6 6 1170 1106 79.6562 846984 1 2143 5851 38053 OWA
17 195 6 6 1170 41891 123.758 8030760 28080 174318 196560 1388706 CWA
17 195 6 6 1170 44186 90.1523 8030760 1170 6012 8190 49104 MWA
18 195 6 6 1170 1002 79.8867 847090 1 1666 4681 29674 OWA
18 195 6 6 1170 47293 124.762 8032506 30030 182058 210210 1454586 CWA
18 195 6 6 1170 44465 89.2734 8032506 1170 5832 8190 47844 MWA
19 195 6 6 1170 965 79.3711 847284 1 1754 4681 30074 OWA
19 195 6 6 1170 41291 123.094 8034291 28275 173440 197925 1383730 CWA
19 195 6 6 1170 44601 90.6836 8034291 1170 5910 8190 48390 MWA
20 195 6 6 1170 1079 79.7188 847503 1 2169 5851 37539 OWA
